gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC100192426,0.30485994,0.0042671560769857,0.1083006743063924,0.1060537927464316,0.9155396723577964,
LOC100233156,0.0,,,,,
LOC100240728,0.0,,,,,
LOC100240734,0.012206524,-0.0005566842331454,0.1312783290172916,-0.010712764053165,0.9914526144464832,
LOC100240735,1.0565617,-0.0147279896907014,0.1068942800779678,-0.5489318540152676,0.5830522168852368,0.7728248256800123
LOC100268168,20.224693,0.176201262782202,0.1054332341112939,2.3633503937347147,0.0181105372659629,0.1051067340312298
LOC100270746,34.43893,-0.0830680438574816,0.1138934873413492,-1.388409294483407,0.16501244774475,0.3866157152485826
LOC100270804,27.240221,0.0225795046956763,0.083226157394144,0.4136297754225561,0.6791452635783846,0.8343725135755917
LOC100272217,28.3908,0.0539561739128662,0.0940775839225954,0.9413338524337456,0.3465337999060371,0.5860609284396674
LOC100286906,29.950706,-0.0387703296772341,0.1137802971276703,-1.2251935152377793,0.2205023172080736,0.456056570160832
LOC100286922,0.012241032,-0.0005532860954759,0.1313737769504959,-0.010712764053165,0.9914526144464832,
LOC100286925,71.65675,0.0061483723311619,0.0936104694383611,0.127228437192169,0.8987595986423993,0.9559740084368908
LOC100287010,0.68689036,-0.0130676445153097,0.1081497683859518,-0.6041712587313676,0.5457297873223363,0.7458657156994533
LOC100287015,41.978275,0.0554305410015349,0.0729006012719014,0.972571804645314,0.3307661615232177,0.5716318520116485
LOC100287036,2.6967337,0.0336992746748355,0.1073895814951446,0.851128061615768,0.3946982188034467,0.6289800068065828
LOC100287042,16.373901,0.1118640794604034,0.1423775654021722,1.708282988312265,0.0875838462878957,0.2684496842402438
LOC100287049,3.1049242,-0.0095120052195745,0.1013847863336104,-0.2458767194530579,0.8057776658838844,0.9084281145923466
LOC100287072,1.1929516,0.0157639298450066,0.1064565371417155,0.5425829020961994,0.5874170137781571,0.7753254710125711
LOC100287175,5.8509917,0.1305305119885233,0.1611841877223033,1.907839485055555,0.0564119656665127,0.2059646928701975
LOC100287329,0.051445138,-0.0018761483246048,0.1102423349769136,-0.0603873691301503,0.9518471182726538,
LOC100287467,9.400468,0.02800365254063,0.0933610314354403,0.5322691839895598,0.5945395721554991,0.7795362783181543
LOC100287497,471.3825,0.024370988265898,0.0637941219558938,0.4580770403922028,0.6468970933598235,0.8137268447807171
LOC100287704,0.0,,,,,
LOC100287792,0.0052279076,0.0034066560277952,0.1354473381328184,0.0313741850973523,0.9749711283215308,
LOC100287808,31.674963,0.0278338462788041,0.0907035460276735,0.5146635518129445,0.606788147270588,0.7870603236194688
LOC100287834,0.0,,,,,
LOC100287837,3.1202173,0.1072698414004882,0.1774969237955517,2.149005438764774,0.0316339688157668,0.1455728588693902
LOC100287846,351.55798,-0.1407329375485605,0.0775678713690226,-2.376420854004283,0.0174815112644987,0.103023858511678
LOC100287896,269.83597,-0.1660774127708551,0.0726058739481869,-2.748144873881709,0.0059933520702664,0.0560756503864064
LOC100287944,7.1622972,0.0796125991791107,0.1226507624494541,1.4268906867683535,0.1536114057197473,0.3714594650994734
LOC100288069,86.63117,0.3450105506073294,0.1388533631967421,3.2688193764126847,0.0010799721894439,0.0225051967005806
LOC100288123,0.28964683,-0.0243563473427488,0.1126947519874259,-0.9110467322311472,0.3622707511631016,
LOC100288162,5.6842914,1.27045788168548,0.6147306706122275,3.0423672782888405,0.0023472530289054,0.0331359862077039
LOC100288175,31.666492,0.0423344319678323,0.1020150423770453,0.8379439438820674,0.4020621869933092,0.6348392039750437
LOC100288181,167.5771,0.0464098779582185,0.0910424486220753,0.8818953826638976,0.3778333842422134,0.6150960582144903
LOC100288203,177.09755,0.1115952234880171,0.1000988422828074,1.6788181337046328,0.093187493381718,0.2795330099059758
LOC100288208,0.43963197,0.0155913157902979,0.1090584569371341,0.7213436670785871,0.4706980966519479,0.68972755776632
LOC100288254,0.29064956,0.0052504642974252,0.1082590181273859,0.2062551592255102,0.8365916031552606,
LOC100288570,1.4392247,0.0752220428320302,0.1411513434943186,1.9959098174826213,0.0459437399017672,0.1819199470368757
LOC100288637,35.386562,-2.1686918793483065,0.1429415404561505,-0.3971748637475032,0.691238516823953,0.842173668790514
LOC100288728,0.5308813,0.0115854428594881,0.1080549711053454,0.551772073556595,0.5811045228564139,0.7713495591774518
LOC100288748,0.025277637,-0.0006559904947991,0.1285814620648735,-0.018698841961306,0.9850813520752264,
LOC100288778,301.62888,0.0601098835581926,0.1043209774799194,1.0706452985849977,0.2843289472708683,0.5260315404694813
LOC100288798,31.855843,0.140367966462244,0.1241209112743586,1.9217072995129088,0.054642598252211,0.2021943955335073
LOC100288846,14.967495,-0.0106276956349529,0.081800193118517,-0.2093747696264829,0.834155687190104,0.9241174242030904
LOC100288866,1.244911,0.1413475135894244,0.2770058784680944,2.6075201271533066,0.0091200708658794,0.0714495488992633
LOC100288911,97.723114,0.0031812395003908,0.079335594829695,0.0899040113700703,0.9283634934513496,0.9692690938667524
LOC100288966,0.0,,,,,
LOC100289230,141.6047,-0.007353914207699,0.0793076594908891,-0.1388059090077406,0.8896035244787787,0.9512039465378316
LOC100289333,37.92696,0.0062756617932102,0.0704243200718848,0.1147324503281248,0.9086571921184068,0.9602949793283024
LOC100289361,8.512492,0.072965469676201,0.105600403750327,1.2329581203286235,0.2175913894579216,0.452522097569248
LOC100289473,115.34142,0.3681507369801448,0.1741878242083275,3.04286991837865,0.0023433360559369,0.0331196090682339
LOC100289495,79.280304,-0.1363462051384017,0.133200221507451,-1.8987844932743403,0.0575928168574572,0.20827088227934
LOC100289511,4.2388196,0.0082328976657897,0.0968643980597486,0.1817673857354525,0.8557652805127461,0.934484951819286
LOC100289561,85.15286,0.3273617766420891,0.0954418779979059,4.002249054846855,6.274320081851314e-05,0.0052527208573742
LOC100289580,31.771448,0.0576754078390323,0.1118657095627912,1.1405887503317995,0.2540411008741415,0.4938386351701456
LOC100289656,4.4453526,0.1072080001981779,0.1584601510289446,1.8413042459735809,0.0655769858687006,0.2254103346877354
LOC100291105,2.3175552,0.034145210142023,0.1079694116243076,0.8794379591094791,0.3791638581012673,0.6161856459146364
LOC100294145,301.16846,-0.1748379255157187,0.1162083016663045,-2.2784365233167354,0.0227005824156035,0.1205629738505099
LOC100294362,75.81567,0.3991435731969332,0.1876743581990512,3.0559378329721523,0.0022435776886531,0.0322986465699633
LOC100303749,0.023620833,0.0013601888471564,0.1286840080483674,0.0193796758279239,0.9845382237042092,
LOC100310756,3.4882624,-0.0781786877302987,0.139092300438396,-1.7635851147947623,0.0778018556264092,0.249879051615524
LOC100335030,54.17921,0.1016257243284196,0.1257182046970471,1.5702584519750522,0.1163549959009423,0.3184487397781002
LOC100379224,146.19302,-0.1307023428061633,0.1066507987996621,-1.90129682166445,0.0572631451506692,0.2078654764367926
LOC100419170,54.04899,-0.0586200895228079,0.1264963745972811,-1.7179232831333224,0.0858106093523153,0.2649761099385473
LOC100419583,846.3219,-0.2081716611706302,0.077965790646606,-3.233238181364121,0.0012239546994256,0.023728908571475
LOC100420587,3.34465,0.0459021969708842,0.11293914573468,1.1296340745516384,0.2586304467694925,0.4982451687404263
LOC100421746,0.0,,,,,
LOC100422212,0.01172189,-0.0005513031108176,0.1314246628796253,-0.010712764053165,0.9914526144464832,
LOC100422556,4.9342556,0.0802978174501902,0.1366686296900982,1.6481252612645272,0.0993269695360074,0.289627317602142
LOC100422781,57.705456,0.3263786246066923,0.1668790946046364,2.8847171589185208,0.0039176546067084,0.0441094129500391
LOC100499194,0.016789818,-0.0005507616597849,0.1120594887066533,-0.0107128148190267,0.9914525739435102,
LOC100499484,161.486,0.2880686425938906,0.1193283708928309,3.151146002904494,0.0016263117163922,0.0275566936599123
LOC100499484-C9ORF174,301.9286,0.4825333714352551,0.1303004035276955,4.331456651082245,1.481261129042113e-05,0.0026559896378727
LOC100499489,92.03394,0.0002453062455031,0.0787220714785296,0.0018848829902571,0.99849608185367,0.9994221557341468
LOC100500773,0.26179683,0.0185557263945365,0.1104176076300047,0.8570917538213475,0.3913941781294233,
LOC100505501,94.96813,-0.0092244440563722,0.0698245102223084,-0.1538061780336526,0.877762562438548,0.9455703500587784
LOC100505549,23.20058,-0.0207086042573459,0.0896628610369486,-0.3957191306423654,0.6923122409403261,0.8426512174815094
LOC100505555,10.548618,-0.0215149813020207,0.098552787730456,-0.4682325727281268,0.6396182810896295,0.8083663826165003
LOC100505585,0.6104856,0.0114395674490597,0.108590836831488,0.6192669882665793,0.5357404879837486,0.7393732660336452
LOC100505588,33.33109,-0.0060718234027652,0.0861637831770297,-0.1171453288146252,0.9067448897922628,0.9596960251809148
LOC100505622,0.99733794,0.0291797806485928,0.1112731164821786,1.0933350993589936,0.2742466974745017,0.5149713472806392
LOC100505635,5.7992578,0.4806018770341433,0.3715584359656674,2.732151510123707,0.0062922198011576,0.0576732692639468
LOC100505658,0.5487556,0.0122635003599775,0.1078679934012609,0.5461137810678619,0.5849877273488293,0.7739386666488807
LOC100505715,112.884766,0.0116836823146164,0.0599412550842195,0.2202469150267099,0.8256788606493772,0.9192616646505068
LOC100505716,8.214586,-0.0567965188046623,0.1283078037286016,-2.11905189769368,0.0340860812580712,0.1522491917337926
LOC100505736,0.04217464,0.0002566774858719,0.1245823708485043,0.010798404288541,0.9913842873771546,
LOC100505774,4.6481156,0.0253990337889184,0.1051481957528545,0.6701920921858049,0.5027353442437932,0.7141694887090316
LOC100505782,0.15529399,-0.0024776986714116,0.1090482186458575,-0.0847329079975172,0.9324737332378036,
LOC100505795,0.05620152,-0.000185922687223,0.1230530794304545,-0.008703741958577,0.993055506350313,
LOC100505797,43.014694,0.0660819972988381,0.0972032044084361,1.1307937979826082,0.2581418909529092,0.4980627329900866
LOC100505824,0.6019593,-0.0064023316667663,0.1073876511671688,-0.2984517307473449,0.7653584115203311,0.8864579503889862
LOC100505841,0.98444045,-0.0156053199287816,0.1073636020457434,-0.6061566966430361,0.5444107049484798,0.745076099783386
LOC100505851,0.27954075,0.0112580124647371,0.1090769927489407,0.6186526351626489,0.5361452190708379,
LOC100505874,0.0,,,,,
LOC100505912,10.06715,0.0641147853864996,0.1246232808451255,1.4586657772594491,0.1446571197463896,0.3596378239501055
LOC100505915,9.852266,0.0495342933799031,0.1100455880245286,1.0595238073182869,0.2893612927531528,0.5314317572724285
LOC100505918,0.06244072,0.0011559383953415,0.1227812436399518,0.0466452141029553,0.9627959955841724,
LOC100505921,4.497174,0.0774270218391636,0.1297528928703049,1.5301390317489898,0.1259823186738735,0.3328506749989032
LOC100505938,21.00985,0.0077889735206039,0.0872893354897073,0.1454140334573744,0.8843839853322759,0.9485355778760196
LOC100505942,36.44898,-0.0376418712990254,0.0861237300624218,-0.6675658778140002,0.5044107449213686,0.7156822529190496
LOC100505978,12.463449,0.0972400631039245,0.127298507591634,1.5551795098868266,0.1199033228467306,0.3240626701955453
LOC100506016,0.021795535,0.0008360497283002,0.1288868499755859,0.0193796758279239,0.9845382237042092,
LOC100506022,30.73665,-0.0180367123309775,0.1000540349754697,-0.4235085796174154,0.671924240186911,0.8301277107656783
LOC100506023,168.36383,0.0284003647630543,0.057103801145447,0.5710496770664153,0.5679659691355169,0.7615669591170859
LOC100506071,17.746843,0.0120399980610513,0.0898817073931886,0.2347905378894397,0.8143713121526055,0.913274189829202
LOC100506076,86.301094,0.2707388166990104,0.2580374154125495,2.395862170012128,0.0165813241226598,0.0998455727240289
LOC100506082,1.7836242,0.0311417712721047,0.1093345326221991,0.9329778065723318,0.3508314272971468,0.5900893737254844
LOC100506083,12.430639,0.0276916340206784,0.0986596714619628,0.582977030192522,0.5599087632454778,0.755824925810388
LOC100506098,0.37053767,-0.0035352020792564,0.1079229914757718,-0.1339897905545644,0.893410647592404,
LOC100506100,3.7452803,0.0014534515565405,0.0981235434225404,0.0339950108350082,0.9728811291801488,0.9881641227606852
LOC100506113,2.433438,-0.0011045814788021,0.1022951342304584,-0.0314757542501936,0.9748901278676724,0.9890923529379516
LOC100506123,83.73656,0.2647985172950777,0.2630743443590205,2.3757327753977564,0.0175141415646568,0.1030265276626818
LOC100506124,141.49466,0.1254079437883163,0.0811824381350546,2.0249439704776697,0.0428731178620664,0.1754521670949267
LOC100506125,3.085475,0.0198026472217969,0.1019927034827122,0.4877573438040039,0.6257217287885812,0.7998761607658548
LOC100506142,0.38988712,-0.008226349984947,0.1085638771765403,-0.4402139698562324,0.6597821427197367,
LOC100506175,0.020910114,-0.0006052206864631,0.1121206115178238,-0.0147057705503528,0.9882669156235484,
LOC100506178,12.63832,0.0335430191523838,0.0986828520462924,0.6794167773268168,0.4968738224480628,0.70977332532459
LOC100506188,0.10029861,-0.0045532195005666,0.1095800752820805,-0.1776115748249274,0.8590280336857767,
LOC100506207,62.649025,0.0607580835531886,0.0799032429951375,1.0477182291777056,0.2947684462865697,0.5369930592863303
LOC100506258,23.806847,-0.0260419391746799,0.0974440127828878,-0.5381570077718415,0.5904686581713261,0.7770325803664391
LOC100506271,14.257221,0.664445539827135,0.2829076141295238,3.3009537316548005,0.0009635677134185,0.021201136859257
LOC100506274,23.561216,0.8173549465496683,0.2172022070609884,4.400205998725179,1.0814816236657149e-05,0.0022464991195321
LOC100506281,0.0365812,-0.0010753991200662,0.1109815778222705,-0.0297482226534135,0.9762678528057764,
LOC100506282,95.13361,0.006812656224056,0.0790535872284513,0.0921872163220107,0.9265492946896402,0.9682137165045268
LOC100506302,50.95911,0.1353446896649067,0.0978737888014822,2.0090726899484137,0.0445294254311624,0.1791841408197184
LOC100506321,0.506675,0.0191650139969617,0.1091626451707001,0.8272770993607212,0.4080800206721485,0.6403738316651174
LOC100506358,0.8784912,1.6818329528718838,0.5882930791494073,3.735079950230341,0.0001876555603364,0.0094141965103691
LOC100506368,16.63316,-0.0009515232586697,0.0843414113794696,-0.0142064369894284,0.9886652845308324,0.9948346089045276
LOC100506384,13.926501,-0.0496916383552174,0.1198374828984882,-1.5016396393432048,0.1331902003047569,0.3436539738257763
LOC100506388,18.663208,-0.0281764534497907,0.1009556564057698,-0.6219743154079495,0.533958757068099,0.7384010784007816
LOC100506403,0.8932887,-0.0094126458636134,0.1073789729048427,-0.4337816212480702,0.6644470289468747,0.8251566868346608
LOC100506406,0.0,,,,,
LOC100506422,0.80481875,-0.0249474536103933,0.1109763796608082,-1.124446583295319,0.2608236194299068,0.5008238714970328
LOC100506444,0.11982506,-0.0034117286708231,0.1093285174191402,-0.1306687201896892,0.8960373778113889,
LOC100506472,91.269745,0.4324824441215834,0.1717819728664923,3.327038002779861,0.0008777440220671,0.0202058760858736
LOC100506474,23.73127,0.3872487795602015,0.1391851516273629,3.5616220536889265,0.0003685706970547,0.0136450664686192
LOC100506476,16.55552,-0.0239277924807675,0.1041672543352021,-0.6281402871919444,0.5299120433642823,0.7351577265381148
LOC100506497,78.128395,0.0769044181067727,0.1150411544613931,1.290840171120362,0.1967591049692668,0.4261340377768681
LOC100506544,46.780018,0.0098280952703739,0.0989967436006698,0.2461608730075251,0.8055577025656983,0.9084281145923466
LOC100506548,1592.7782,-0.2746243950009431,0.0803354391882946,-3.518525705611421,0.0004339517722187,0.0148393072410464
LOC100506551,14.551517,0.3992903015919531,0.3339864193192486,2.6169214054777123,0.008872676823464,0.0704972903562737
LOC100506585,4.1265855,-0.0198247253433342,0.1090897195995892,-0.858973324932421,0.3903552330887495,0.6258133839609918
LOC100506606,51.527714,-0.0344018973771202,0.0844241618205821,-0.6213569510604356,0.5343647898589848,0.7386056955612856
LOC100506639,194.47337,0.1467402439662922,0.0728457239424478,2.470246215218063,0.0135020085040361,0.0886131544185949
LOC100506675,0.011265366,-0.0005449385299113,0.1315887952178165,-0.010712764053165,0.9914526144464832,
LOC100506679,0.110212214,0.0038585316468587,0.120783407477479,0.1076797923756583,0.9142496996442327,
LOC100506682,0.0046188976,-0.0004019439102225,0.1358091502055333,-0.0067199782504969,0.9946382734592653,
LOC100506688,1.6051289,-0.0260539939666874,0.1090741264507618,-0.8718176422276009,0.3833078685014914,0.6200591231727823
LOC100506691,6.0452914,0.0433085596721097,0.1056552376887898,0.9247895077441048,0.355075409396492,0.5940670469723219
LOC100506725,122.42722,-0.0358769611046437,0.1091753681011586,-0.9426714073808108,0.3458490027160398,0.5852617394906527
LOC100506730,221.99503,-0.0383550181077601,0.0629556656372834,-0.7279822569924802,0.4666244476858159,0.6868160747700991
LOC100506747,0.5319113,-0.0026850853643572,0.1074464229230868,-0.1478350259083516,0.8824729663624742,0.9478398802385398
LOC100506790,0.18011199,-0.0083848375980498,0.1199999870204666,-0.4235543367801934,0.671890863170151,
LOC100506797,1.3248032,-0.0326109233245206,0.1124617434962319,-1.183004451425281,0.2368073832358147,0.4741825436753408
LOC100506801,0.3141445,0.0195847180197957,0.1106599812777053,0.9057587549394884,0.3650635561980415,
LOC100506804,34.678524,-0.1641074656831528,0.1583951073310873,-2.09169821495264,0.0364655203008034,0.1588023948433453
LOC100506844,149.00713,0.0087604205082595,0.071049447308968,0.1705807480153367,0.8645534368956233,0.9387114003040872
LOC100506858,0.011950832,0.0029549401860204,0.1308815930923535,0.0615669007296229,0.9509077363093644,
LOC100506869,0.2763006,-0.0010018388443558,0.1083025018124348,0.0022443615609015,0.9982092600650708,
LOC100506885,8.813828,0.529328927628554,0.2694644583612226,3.0625900044135035,0.0021943047602501,0.0318757923062454
LOC100506937,0.13011356,-0.0019696557896397,0.1203111630290475,-0.0496570623143405,0.960395673528416,
LOC100506985,0.07501289,0.0033293720582023,0.1096372548632356,0.1468162239335625,0.8832770786066495,
LOC100506990,469.19238,0.1366634300238749,0.10783164480476,1.919658250919568,0.0549010809658388,0.2028461129272964
LOC100507002,20.183634,-0.0649551530800978,0.1008017996895328,-1.1182657538577876,0.2634535085993189,0.503139452437472
LOC100507006,24.053484,0.0177567029562532,0.098393068769007,0.3965502426968527,0.6916991508405601,0.8422614252946868
LOC100507053,20.734392,-0.0062245266237402,0.0942564263511711,-0.1317238085986312,0.8952027530684197,0.9543453965735612
LOC100507065,0.08132159,-0.0012590178770174,0.1095491431934007,-0.0660440445417975,0.9473427595042307,
LOC100507071,0.0425777,0.0022310591086656,0.1108637142227884,0.0613431823168825,0.9510859010193258,
LOC100507144,4.9288187,-0.042672798005524,0.1200112652527926,-2.145303097123584,0.0319286210395895,0.1463466191755473
LOC100507156,15.5941105,0.1328968419564625,0.1723914595773499,1.902159292538412,0.057150332858542,0.2075755138903549
LOC100507205,1.346144,0.0117424311850639,0.1059290438367711,0.4177569690215376,0.6761248153800554,0.8327236646526057
LOC100507250,5.666825,-0.0481864922100858,0.1107056738398287,-1.0655585412853277,0.286623248904893,0.528647946682879
LOC100507283,63.24994,-0.0468504103305038,0.090941022742694,-0.8355063837877593,0.4034326541210469,0.6360686121914203
LOC100507291,109.62735,0.087718366403323,0.0614584274652698,1.7370456097614455,0.0823791205945618,0.2588704068173604
LOC100507334,2.6614964,-0.0131634289954753,0.1023023339541779,-0.3454148078395278,0.7297825464151598,0.8662855216005655
LOC100507346,0.16213574,0.0007691509199171,0.108884827793261,0.0306513392832817,0.9755475985351538,
LOC100507351,265.0878,0.007869747395956,0.0982854542911074,0.1980069076618163,0.8430396592022223,0.9282669855484073
LOC100507373,26.721174,-0.0223012591442836,0.0986422788620407,-0.4815027849788654,0.6301592008573795,0.8025080617992922
LOC100507377,18.424582,-0.008121069331088,0.1035064502737087,-0.2406483113498822,0.8098277032359774,0.9110277285162858
LOC100507384,0.03754233,0.0004280546136711,0.1259627789056902,0.0086707529891576,0.9930818267464924,
LOC100507387,276.6353,0.349418912852026,0.1935657686536488,2.859308243077828,0.0042456601642159,0.0463683985298252
LOC100507388,0.11089096,0.0025941665410778,0.1092654947495563,0.1194359070636302,0.9049300151588584,
LOC100507389,0.04616697,0.0024236967960564,0.1101760845196714,0.0795444156076973,0.93659960496258,
LOC100507412,0.0,,,,,
LOC100507437,32.575935,0.0751928933302717,0.1008415199873113,1.234626155758168,0.2169696699672574,0.4517616026902896
LOC100507443,0.22080733,0.0029148656976245,0.108712294415907,0.1097544440843694,0.9126041210480016,
LOC100507464,0.0,,,,,
LOC100507468,11.350593,-0.0154844731910078,0.0998915858539638,-0.3658326512544209,0.7144899540635474,0.8560126021499336
LOC100507472,66.244,-0.0570551753697722,0.1234964149219789,-1.554471229908692,0.1200720540906469,0.3243098127585217
LOC100507477,0.59249246,-0.0130623522924645,0.1081924835254464,-0.5998659107456027,0.5485956027718857,0.7481124822263303
LOC100507487,38.022205,-0.0731259442976016,0.1110880008946722,-1.2792350737810951,0.2008142882453395,0.4315325018934596
LOC100507506,9.862925,0.0327617890262286,0.0956217690241225,0.6391317187503847,0.5227372471253513,0.7297122842598661
LOC100507507,62.11531,-0.0784514696189506,0.0811688818821862,-1.3310403306685228,0.1831757408299572,0.4096391962882895
LOC100507516,52.9954,-0.0166681661266017,0.0976849697335493,-0.3625439295527257,0.7169456019954269,0.8574441005049339
LOC100507547,28.296099,0.0425815856350007,0.0804629024591553,0.7571439135500923,0.4489636476064078,0.6726066181045173
LOC100507548,0.097311065,-0.0044012814482323,0.1214552079720561,-0.1906097772554428,0.8488313294994665,
LOC100507551,12.324592,-0.026377876982946,0.098742064662276,-0.5642004492661383,0.5726177221101334,0.7651143370670769
LOC100507557,229.00165,-0.1708712684382432,0.1077621436641347,-2.32139334763341,0.020265624246665,0.1123234495443183
LOC100507564,13.003655,0.0463442878811015,0.1007004466624659,0.8800847267689711,0.3788134124062137,0.6160236791799727
LOC100507599,105.43428,0.0030313563625891,0.0770724667518707,0.0526181799736309,0.9580361315117136,0.9820277358115678
LOC100507600,0.16433397,0.010338680763231,0.1096705603465959,0.5435860815200193,0.5867263398044884,
LOC100507634,7.958775,0.163536377378332,0.1732605155242838,2.071118460778925,0.0383477270671527,0.1637847151383959
LOC100507642,20.606646,-0.1933936147319321,0.1639757079443207,-2.2429414336190687,0.0249005914310441,0.1265199872011815
LOC100507670,4.8858004,0.0914026065123392,0.1323556208760127,1.5832198287865011,0.1133713684904151,0.3133165252725103
LOC100508046,0.0,,,,,
LOC100508631,0.011776924,-0.0005517072963292,0.1314138688008685,-0.010712764053165,0.9914526144464832,
LOC100630923,195.69456,0.2994746355594986,0.0759280646428281,4.444295019776622,8.818053424470371e-06,0.0020372247079783
LOC100631378,0.13455814,0.001985674624092,0.1091628688763757,0.090669039452815,0.9277555722093108,
LOC100652758,35.122074,-0.015881822225629,0.0914216184729153,-0.3182107821048114,0.7503250545889386,0.8776622407189733
LOC100652768,5.381663,0.2351453150849421,0.4012601505601569,2.421187218718551,0.01546990764329,0.0958535108352668
LOC100652931,0.0,,,,,
LOC100652999,0.7872084,-0.0086960183019055,0.1075011949818945,-0.4089757190848992,0.6825574801208862,0.8362700201958625
LOC100996249,0.049199626,0.000738856242113,0.1101564250148127,0.0183444760432743,0.9853640466750078,
LOC100996251,16.653395,-0.109080712141983,0.1339747088239406,-1.6837203275056851,0.0922357309454351,0.277763169641552
LOC100996263,0.17092015,-0.0042378081492698,0.1090374224166019,-0.1796460551561433,0.8574304460331149,
LOC100996325,1.411769,-0.0322779069524993,0.1121457034570655,-1.1634472957046154,0.2446480698776707,0.4831628452203513
LOC100996335,1.3330665,0.0014696536550885,0.1060351342825289,0.0590439769649893,0.9529170806359444,0.9799160580543476
LOC100996349,0.03542957,0.0006625590891457,0.111350927274884,0.0180620341985497,0.9855893653277716,
LOC100996351,0.4711817,0.0315709972687388,0.11396514947581,1.4953705976409375,0.1348177496206512,0.3458537337321575
LOC100996385,81.630806,0.0137047944946206,0.0893975476558473,0.2657853565360223,0.7904045215077309,0.8997512407384399
LOC100996415,0.15117067,-0.0046938758422244,0.1094904754095107,-0.2031254340342979,0.8390369926185204,
LOC100996419,25.420483,0.0049020581556745,0.0792773103017503,0.0897627458118247,0.9284757531740558,0.9693020604611357
LOC100996437,41.3012,0.1108007790982986,0.1401251071034074,1.6872295936040247,0.0915592130661222,0.2764726922633806
LOC100996447,0.5288008,-0.0067724039713067,0.1078446095415344,-0.3837150081283958,0.7011896877273809,0.8484405815090789
LOC100996455,21.192665,-0.0227616931179075,0.0848934218833993,-0.4168113091751867,0.6768164297449708,0.8330363221635393
LOC100996583,1.9899462,0.0291186885807106,0.1107399630454034,1.0542541505985468,0.2917665740202285,0.5339534979041839
LOC100996635,176.58218,-0.3354043165514402,0.2613337418814667,-2.808324278506764,0.0049800052193892,0.0507656280892086
LOC100996654,2.14868,0.0299167437925984,0.1072278245679279,0.8119876614070308,0.4167987114914154,0.6475242812376796
LOC100996664,19.957289,0.086116792805412,0.1309248533156614,1.5277275212993722,0.1265802040531849,0.3334805441651179
LOC100996671,1.6604552,0.0948836432116507,0.1666539028386137,2.2446163664869325,0.0247927711682494,0.1263094045941838
LOC100996693,1.1739091,0.0597147347745545,0.1283778951647532,1.8250624100006,0.0679916118861098,0.2305114235625173
LOC100996724,5070.0156,0.0196640255141383,0.0560144974188051,0.3446548206883684,0.7303538870792645,0.8665784120915303
LOC100996740,105.16861,0.0907831398082309,0.0797634526936271,1.5150530292858366,0.1297589753345219,0.338398501116001
LOC100996741,55.559402,0.0143313306387098,0.0745773677813368,0.2636914010988222,0.7920177220237565,0.9002894344680952
LOC100996842,63.68658,-0.0335383988109301,0.0762414335057798,-0.6062938978146718,0.5443196100005665,0.7450064485952917
LOC101059915,2.2253757,0.0721911401513693,0.13986657915946,2.0644249965089,0.0389774384856615,0.1653558331639418
LOC101059948,0.13600385,-0.0022238803153507,0.1091296514436735,-0.0649728495747127,0.9481956174658964,
LOC101060091,18.71981,0.0299885115936202,0.081036629097621,0.5382131367473941,0.5904299117174507,0.7770325803664391
LOC101060391,1.0553089,0.9150789892447444,0.4564932269285158,3.206438946243189,0.0013438881938788,0.024953324292371
LOC101060524,5.560224,-0.0771564109774305,0.1331681977827496,-1.6042911136464957,0.1086498989576863,0.3054474346655991
LOC101060553,6.75656,0.0285749126908447,0.0953201987222904,0.5677777378835731,0.5701858980884853,0.7630116560374337
LOC101241902,0.76879275,-0.0247985526531155,0.1110068036751592,-1.138633941392423,0.2548558656259874,0.4949419563042029
LOC101409256,31.539644,-0.0622982749385552,0.1120367018357838,-1.192914055356468,0.2329030340129381,0.4696174218050406
LOC101448202,0.22271451,-0.0084233728162878,0.1091808021345035,-0.3422224894478741,0.7321834617705607,
LOC101559451,1.7188478,0.0068915126844981,0.1038547340714743,0.2118485203716167,0.8322252137273223,0.922914945547234
LOC101593348,7.662903,-0.0421715601399514,0.0999227433857902,-0.8139077102852921,0.415697823335547,0.6467218079048944
LOC101805491,0.0,,,,,
LOC101926889,18.063307,0.1183170615772967,0.1321230197280681,1.73229698223439,0.0832206990112077,0.2603101614136229
LOC101926892,3.3421533,-0.0035383656213982,0.1066424499672403,-0.1564415122219828,0.8756850179501222,0.9448002998464142
LOC101926898,13.172116,-0.1881952303310903,0.2076739761486461,-2.196758491876417,0.0280376989753319,0.1354454167505462
LOC101926905,2.1363626,0.0425311245990739,0.113153773098587,1.1542026014034608,0.248417116316712,0.4879589117765893
LOC101926908,69.19687,-0.000682198442323,0.0945169921398265,-0.0120275757535838,0.990403614375868,0.9958330951878548
LOC101926913,13.828577,0.0997035794753126,0.103999559890979,1.556914644708982,0.1194907519883475,0.3234205585247298
LOC101926915,0.505182,-0.0153090534479404,0.1097419208237595,-0.9537395226926072,0.3402155089576315,0.5806682805592763
LOC101926933,5.530193,0.1079890748138701,0.1616591330216795,1.877252993928056,0.0604834274184965,0.2144047374718526
LOC101926934,6.7491984,0.0085095632246898,0.0978490390768307,0.1984748161579773,0.8426735866021063,0.9280340223352804
LOC101926935,226.5515,0.0610981804093454,0.1125982362129296,1.1809079681601713,0.2376392855835394,0.4746374729475935
