,Gene,Coefficient
17347,NDUFA10,0.0014160029646346265
17348,NDUFA11,0.0006328857239727976
17349,NDUFA12,0.0006142507431213125
17350,NDUFA13,0.00023738353747746672
17351,NDUFA2,-0.0001542397329530835
17352,NDUFA3,0.0007127780319426875
17353,NDUFA4,-0.00053528819595045
17354,NDUFA4L2,0.002236257185475812
17355,NDUFA5,-0.00010288679116642516
17356,NDUFA6,-0.0006801396323388815
17357,NDUFA6-AS1,0.0002610437763621736
17358,NDUFA7,-3.517433027015645e-05
17359,NDUFA8,-0.0010947032747147174
17360,NDUFA9,9.111467380509056e-05
17361,NDUFAB1,0.00014937925286866372
17362,NDUFAF1,0.00035281089132676495
17363,NDUFAF2,0.00017004085157716866
17364,NDUFAF3,0.00013804679371786082
17365,NDUFAF4,-0.0011019789494688451
17366,NDUFAF4P1,0.0005390909399420515
17367,NDUFAF5,0.0005821954619781667
17368,NDUFAF6,-0.0016184144313164082
17369,NDUFAF7,-0.0009436395275380568
17370,NDUFAF8,-0.00012166941197885444
17371,NDUFB1,0.00013825571812408935
17372,NDUFB10,-0.0006202917582482552
17373,NDUFB11,0.0007510297895033172
17374,NDUFB2,0.0007525937606510461
17375,NDUFB2-AS1,0.0019523597944469519
17376,NDUFB3,0.0005341850448208494
17377,NDUFB4,0.0004950336339061784
17378,NDUFB5,-0.0008458899057668337
17379,NDUFB6,0.001456749627380862
17380,NDUFB7,-0.0004176763636836621
17381,NDUFB8,0.0002973250839866986
17382,NDUFB9,-0.0003607237884516609
17383,NDUFC1,0.0007276998435631555
17384,NDUFC2,-0.000718328704947776
17385,NDUFC2-KCTD14,-0.00010500628199567108
17386,NDUFS1,-0.0009084128431144638
17387,NDUFS2,-0.0009626903392787415
17388,NDUFS3,0.0007769134744748651
17389,NDUFS4,0.0005972233702745241
17390,NDUFS5,-0.0012717084280735593
17391,NDUFS6,-0.0005248044893925453
17392,NDUFS7,-0.000936793115781822
17393,NDUFS8,0.000146850048074678
17394,NDUFV1,-0.0010642475695109791
17395,NDUFV2,-9.999453749277371e-05
17396,NDUFV2-AS1,-4.186671452650987e-05
17397,NDUFV3,-0.0006340346265969201
17398,NEAT1,-0.0014439924957069434
17399,NEB,-0.005030452746606398
17400,NEBL,-0.0008205824361530926
17401,NEBL-AS1,-0.0006275188303399562
17402,NECAB1,-0.0006949897564563729
17403,NECAB2,-0.0009020023717247938
17404,NECAB3,-0.0013758944421709027
17405,NECAP1,-0.0006113154989125948
17406,NECAP2,0.0008071676317975162
17407,NECTIN1,-0.0005530717453978329
17408,NECTIN2,0.0030817742601732825
17409,NECTIN3,0.005123100343974519
17410,NECTIN3-AS1,0.00024753978330588366
17411,NECTIN4,0.0019944520515924624
17412,NEDD1,0.000787453972087691
17413,NEDD4,0.0014098334942235708
17414,NEDD4L,-0.0004953422519507345
17415,NEDD8,-0.00023178193623552587
17416,NEDD8-MDP1,-0.00018627472323019763
17417,NEDD9,-0.0011883158376162517
17418,NEFH,-0.0005436180108535735
17419,NEFL,-0.0010176141290154368
17420,NEFM,-0.0029917736627770087
17421,NEGR1,0.00044311541987691015
17422,NEGR1-IT1,-0.0011630572766076432
17423,NEIL1,0.0019404245215808604
17424,NEIL2,-0.0013987560704607142
17425,NEIL3,-0.0029757895669163792
17426,NEK1,0.001060517590194356
17427,NEK10,0.0018986307315881394
17428,NEK11,-0.0011409077368337928
17429,NEK2,-0.003500192777125949
17430,NEK3,-0.001442691994321157
17431,NEK4,0.000362900347782933
17432,NEK5,-0.0012820065947835072
17433,NEK6,-0.00029887728883428393
17434,NEK7,-0.00027295627490045167
17435,NEK8,0.0023268339190738395
17436,NEK9,0.0006921676591613273
17437,NELFA,0.0018371108768847236
17438,NELFB,-0.0009508768177078893
17439,NELFCD,-0.0005897890784920237
17440,NELFE,0.0007174340705931228
17441,NELL1,0.002606662319544287
17442,NELL2,0.0008325255395726531
17443,NEMF,-0.0001139601377571212
17444,NEMP1,0.0019868948631842787
17445,NEMP2,-0.00011486791040563902
17446,NENF,0.0007163471075390086
17447,NEO1,0.00019918290958224454
17448,NEPRO,0.0005720652153634893
17449,NES,-0.0024563798241521084
17450,NET1,-0.002145181673955935
17451,NETO1,0.0010072428235653355
17452,NETO2,0.003897466643499552
17453,NEU1,-0.00043915882671060886
17454,NEU2,-0.0023573587758058787
17455,NEU3,-0.0015787097285781945
17456,NEU4,-0.0010531292342437818
17457,NEURL1,-0.0006941701546683145
17458,NEURL1-AS1,-0.00017901040726957875
17459,NEURL1B,-0.0033426095723665607
17460,NEURL2,-0.0007469503920630254
17461,NEURL3,0.0014098394003235618
17462,NEURL4,-0.0012218364585231023
17463,NEUROD1,-0.0005940659233815111
17464,NEUROD2,-0.001256909513347174
17465,NEUROD4,-0.0015403003535210873
17466,NEUROD6,-0.0005288001916268418
17467,NEUROG1,-0.003754291428809307
17468,NEUROG2,0.00022504035451224175
17469,NEUROG3,0.00038696384925196675
17470,NEXMIF,0.0004988306211081388
17471,NEXN,-0.0035165458828862353
17472,NEXN-AS1,0.003627886166634727
17473,NF1,-0.0005224458150617365
17474,NF1P2,-0.0017845341369782655
17475,NF2,-0.0021182218141467556
17476,NFAM1,-0.0004299024238015098
17477,NFASC,-0.0007052353625642522
17478,NFAT5,0.001022251271243562
17479,NFATC1,0.0011278331649878198
17480,NFATC2,-0.00010306146557332446
17481,NFATC2IP,0.0009958605955864934
17482,NFATC3,0.000223818098692839
17483,NFATC4,-0.0010823227355599065
17484,NFE2,0.0033675423611844264
17485,NFE2L1,-0.0015859278128011675
17486,NFE2L2,-0.0005881436617121265
17487,NFE2L3,0.001709356625780934
17488,NFIA,-0.0005791889332191939
17489,NFIA-AS1,-0.004447744236222862
17490,NFIA-AS2,-0.00015420505956579894
17491,NFIB,0.0011771889840004248
17492,NFIC,-0.0014156208929335312
17493,NFIL3,-0.0014315676474497435
17494,NFIX,-0.0005060828824046774
17495,NFKB1,0.0016995408190655658
17496,NFKB2,0.002901805704765301
17497,NFKBIA,-0.003779635096703899
17498,NFKBIB,-0.0006704132851030093
17499,NFKBID,0.0027570033775748356
17500,NFKBIE,0.0005092572404988305
17501,NFKBIL1,-0.0011636874983104854
17502,NFKBIZ,0.0002640073487961117
17503,NFRKB,0.0028194353979403095
17504,NFS1,-0.00032010219754828096
17505,NFU1,0.00027404012195205325
17506,NFX1,0.0002849621241411758
17507,NFXL1,0.00017063433423869945
17508,NFYA,0.0003455409074931191
17509,NFYB,0.0007715706273692281
17510,NFYC,0.0008101691932319873
17511,NFYC-AS1,0.0004264697245509871
17512,NGB,-0.000823442264777446
17513,NGDN,-0.0002220524448984465
17514,NGEF,-4.2466057921236664e-05
17515,NGF,-0.006647202455065045
17516,NGFR,-0.00032889268258800647
17517,NGLY1,-0.000269711295187029
17518,NGRN,-0.0007942671543222608
17519,NHEG1,-0.0017191395868287331
17520,NHEJ1,6.0016795659928517e-05
17521,NHLH1,-0.0004958710707138967
17522,NHLH2,-0.0010995717561608012
17523,NHLRC1,0.001383940586281602
17524,NHLRC2,0.0005355762347858585
17525,NHLRC3,0.0018333802470806549
17526,NHLRC4,-0.0008744048916872905
17527,NHP2,0.00035149980139779325
17528,NHS,0.0008788373629013161
17529,NHS-AS1,-0.00338799109082305
17530,NHSL1,0.0012281706971082338
17531,NHSL2,0.00013064490977722533
17532,NICN1,0.0006266452927751924
17533,NID1,-0.0022973174928771927
17534,NID2,-0.002150028742039579
17535,NIF3L1,0.0010417071728459233
17536,NIFK,-9.573800591314058e-05
17537,NIFK-AS1,-0.0006323286324282631
17538,NIM1K,-0.0010615217511084766
17539,NIN,0.0003813522032929545
17540,NINJ1,7.257210520171749e-05
17541,NINJ2,0.0007854823232497061
17542,NINL,0.0012171188490833257
17543,NIP7,3.848253757880501e-05
17544,NIPA1,0.0021895163646065935
17545,NIPA2,0.0010939886920284263
17546,NIPAL1,-0.0001403842002482878
17547,NIPAL2,0.0005438525576912162
17548,NIPAL3,-0.0017956387896876785
17549,NIPAL4,0.00020592301710678105
17550,NIPBL,0.00035387495513942275
17551,NIPBL-AS1,0.007087108227833464
17552,NIPSNAP1,-0.0016620609291985748
17553,NIPSNAP2,-0.0004926673305333315
17554,NIPSNAP3A,-0.0007709936066744071
17555,NIPSNAP3B,-0.001085117750578405
17556,NISCH,-0.002974020477763695
17557,NIT1,-0.0008785058932497478
17558,NIT2,0.0032469288659089436
17559,NKAIN1,-0.00396164011267791
17560,NKAIN2,0.0025433879556545514
17561,NKAIN3,-0.0010889003603511945
17562,NKAIN4,0.0019661290778820745
17563,NKAP,0.0017591482454073942
17564,NKAPD1,-0.0016584949858788334
17565,NKAPL,0.0032195140406754193
17566,NKAPP1,-0.00274722745058144
17567,NKD1,0.0031860795816318122
17568,NKD2,-0.0006010929086935037
17569,NKG7,0.009933860056027727
17570,NKILA,0.003424512013499716
17571,NKIRAS1,-0.00093822782136062
17572,NKIRAS2,-0.00041755942403202777
17573,NKPD1,0.003877724448920811
17574,NKRF,-0.0003457896917815735
17575,NKTR,0.0005494962953620654
17576,NKX1-1,-0.0007737227665765166
17577,NKX1-2,-0.0006361001799156428
17578,NKX2-1,0.0007642958584833399
17579,NKX2-1-AS1,0.002050271023508075
17580,NKX2-2,0.0012015434445837817
17581,NKX2-3,-0.0017581745742400881
17582,NKX2-4,0.001558978292879951
17583,NKX2-5,-0.0038333889738325117
17584,NKX2-6,0.0
17585,NKX2-8,0.0016923910071374505
17586,NKX3-1,-0.00206628839125999
17587,NKX3-2,-0.0028091185114431897
17588,NKX6-1,-0.002511117325986664
17589,NKX6-2,-0.00117345042374686
17590,NKX6-3,-0.0012724998429735244
17591,NLE1,0.0011246738909618296
17592,NLGN1,1.1923361002656773e-06
17593,NLGN1-AS1,0.0010419600034964607
17594,NLGN2,-0.001334032981054223
17595,NLGN3,0.0017732109309013923
17596,NLGN4X,0.001335821142464694
17597,NLGN4Y,-0.0035618249067079517
17598,NLGN4Y-AS1,-0.0004894846151644603
17599,NLK,-0.000292137436177765
17600,NLN,0.0003676359447489347
17601,NLRC3,0.00034490584960904393
17602,NLRC4,0.0005643146326275481
17603,NLRC5,0.0006376704158106534
17604,NLRP1,0.00394452348294386
17605,NLRP10,-0.0003594894069458381
17606,NLRP11,0.003184454772965725
17607,NLRP12,-0.00019814869183613822
17608,NLRP13,-0.004009912604711492
17609,NLRP14,-0.0015008562914942058
17610,NLRP2,0.0012860476854479937
17611,NLRP2B,0.0016669241096390881
17612,NLRP3,0.005094787156626893
17613,NLRP4,0.0008264977826312849
17614,NLRP5,-0.0009148838462109714
17615,NLRP6,0.0011745891665773918
17616,NLRP7,0.007965618627417327
17617,NLRP8,0.0
17618,NLRP9,-0.0005125500363680576
17619,NLRX1,-0.0006192888957093114
17620,NMB,0.0002737511650612839
17621,NMBR,0.0032597937494277265
17622,NMD3,-0.0008848958817469184
17623,NME1,-0.0006529554700926414
17624,NME1-NME2,-0.00027402423674532077
17625,NME2,-0.00010672448870940228
17626,NME3,-0.0010469956875324077
17627,NME4,-0.0017444944989051484
17628,NME5,0.001172251795839907
17629,NME6,0.0007191785290317084
17630,NME7,0.00023053311865318423
17631,NME8,0.00270747164925817
17632,NME9,-0.003424390740840818
17633,NMI,0.001038406063942646
17634,NMNAT1,-0.0001614050319666097
17635,NMNAT2,-0.0012853003129974984
17636,NMNAT3,0.0032042739241287034
17637,NMRAL1,-0.00026232446512028943
17638,NMRAL2P,0.0006450422682408221
17639,NMRK1,0.0015481290214369382
17640,NMRK2,0.0006350798305510489
17641,NMS,0.007101449455356883
17642,NMT1,-0.001861105573902312
17643,NMT2,-0.00013608280131470845
17644,NMU,0.002957671998279562
17645,NMUR1,-0.0037973724866195075
17646,NMUR2,-0.004479651397983717
17647,NNAT,0.003466097418495541
17648,NNMT,-0.0015391455433557165
17649,NNT,-0.0014828871918561213
17650,NNT-AS1,-0.0012483287290737594
17651,NOA1,-0.0012997837344871457
17652,NOB1,-0.002125961649748497
17653,NOBOX,0.00045506171102373076
17654,NOC2L,0.00021554757077919652
17655,NOC2LP2,0.0033617140633076283
17656,NOC3L,0.001520281852290347
17657,NOC4L,0.0009335374214792062
17658,NOCT,0.0026646855259282753
17659,NOD1,0.003455645497353286
17660,NOD2,0.004600698932833536
17661,NODAL,0.003287217571134607
17662,NOG,0.0005348672073892124
17663,NOL10,-0.0003938723599756822
17664,NOL11,0.001840903929720483
17665,NOL12,0.0009842731093650556
17666,NOL3,-0.002731441994435107
17667,NOL4,0.0012871665152323155
17668,NOL4L,0.0009690876557005301
17669,NOL4L-DT,0.0006713801808109225
17670,NOL6,0.0004669021688268972
17671,NOL7,2.151711580968153e-06
17672,NOL8,-0.0007344140422937421
17673,NOL9,-0.0011444505692281312
17674,NOLC1,-0.0008259352248771099
17675,NOM1,-0.001631173511006213
17676,NOMO1,0.00011828613216195988
17677,NOMO2,-0.0005279242721442347
17678,NOMO3,-0.0013631919753007865
17679,NONO,-3.452670405827555e-05
17680,NOP10,-0.0004556547489404585
17681,NOP14,-0.0023674017927678265
17682,NOP14-AS1,0.001857307338813849
17683,NOP16,-0.0008378228555434061
17684,NOP2,0.00011083280148579597
17685,NOP53,-0.0008246898330375645
17686,NOP53-AS1,-0.000996973003588164
17687,NOP56,0.0006328150075957262
17688,NOP58,0.00048569041712211733
17689,NOP9,-0.0010183655290558885
17690,NORAD,-0.00046190350484212324
17691,NOS1,-0.0008369152581824389
17692,NOS1AP,-0.0008042854817638157
17693,NOS2,0.001599204927331128
17694,NOS2P3,-0.0012395406815994864
17695,NOS3,-7.57125706990459e-05
17696,NOSIP,-0.0005444512196920218
17697,NOSTRIN,-0.0012123458664330396
17698,NOTCH1,0.0005711444060173494
17699,NOTCH2,0.0024578836569126095
17700,NOTCH2NL,0.001064213398374548
17701,NOTCH3,-0.0008133530561677421
17702,NOTCH4,-0.002122127694916187
17703,NOTO,0.00464209194511982
17704,NOTUM,-0.0043994395552638225
17705,NOV,-0.0006203616706897461
17706,NOVA1,0.0013217906298694797
17707,NOVA1-AS1,0.00639648582846556
17708,NOVA2,-0.0010346036023689649
17709,NOX1,0.006177597675160773
17710,NOX3,-0.001806760745860624
17711,NOX4,-0.003581184844030369
17712,NOX5,0.000620874516580526
17713,NOXA1,0.00445988737562788
17714,NOXO1,0.0050123078693630335
17715,NOXRED1,0.0016919750712973798
17716,NPAP1,-0.0033615848953050054
17717,NPAS1,-0.0009006739156075993
17718,NPAS2,0.0020174263957466743
17719,NPAS3,-0.0001219930107723096
17720,NPAS4,-0.00044330711446657987
17721,NPAT,0.0002595064977882598
17722,NPB,0.0012001519779833182
17723,NPBWR1,0.006844750595066904
17724,NPBWR2,0.0009438527387187674
17725,NPC1,-0.00027671288039404594
17726,NPC1L1,-0.0009692300361401843
17727,NPC2,0.0002162203084959527
17728,NPDC1,-0.001473836357360329
17729,NPEPL1,0.005127113716295765
17730,NPEPPS,-0.00011376756546644741
17731,NPFF,-0.0029908953803817876
17732,NPFFR1,-0.0012688531963786437
17733,NPFFR2,-0.0008336867493047491
17734,NPHP1,0.0014931245703501666
17735,NPHP3,0.0033679912087502023
17736,NPHP3-ACAD11,0.0022317333431828125
17737,NPHP3-AS1,0.0020644581537396065
17738,NPHP4,0.0010079003611296565
17739,NPHS1,0.00010969974666459435
17740,NPHS2,-0.0017837355509719376
17741,NPIPA1,-0.001465104344502706
17742,NPIPA2,-0.0003068970026692574
17743,NPIPA3,-0.00041346922370008593
17744,NPIPA5,0.004819646862759604
17745,NPIPA7,0.0
17746,NPIPA8,0.006938747043628354
17747,NPIPB11,-0.0006550347755885032
17748,NPIPB12,0.0010746010819767415
17749,NPIPB13,0.002113501246730457
17750,NPIPB15,-0.003311875996027886
17751,NPIPB2,0.0013895339895756823
17752,NPIPB3,0.000116308608332306
17753,NPIPB4,-0.001985939874965239
17754,NPIPB5,0.002997310753161892
17755,NPIPB6,-0.002030540125100951
17756,NPIPB8,0.0012184336109916298
17757,NPIPB9,-0.0019071919534612409
17758,NPL,-0.0029211198828326497
17759,NPLOC4,0.0009348384379820156
17760,NPM1,-0.0014167952527210056
17761,NPM2,-0.00028972208545587205
17762,NPM3,0.0011223073001282175
17763,NPNT,-0.0003568533525409918
17764,NPPA,-0.0005000830088301581
17765,NPPA-AS1,-0.0031014895831176646
17766,NPPB,-0.0033467939454621264
17767,NPPC,-0.0024763739528816083
17768,NPR1,0.002048001299906464
17769,NPR2,0.0008980711152585805
17770,NPR3,-0.0026098397424156967
17771,NPRL2,-0.00030816220780110733
17772,NPRL3,-0.0020196028871880536
17773,NPS,-0.0019564710189211316
17774,NPSR1,0.0012936433114939352
17775,NPSR1-AS1,-0.0007694576940876688
17776,NPTN,0.000327116302498521
17777,NPTN-IT1,0.0006106028481804843
17778,NPTX1,-0.0006488451766659903
17779,NPTX2,0.001563287283555557
17780,NPTXR,0.0016856638720279986
17781,NPVF,-0.003542287797566815
17782,NPW,0.006228421854428773
17783,NPY,0.004479395541044088
17784,NPY1R,0.0003719045973958906
17785,NPY2R,-5.617755986065667e-05
17786,NPY4R,0.002823940820249221
17787,NPY4R2,0.000731035435532573
17788,NPY5R,0.001839649903487533
17789,NPY6R,0.00043416787702549016
17790,NQO1,-0.0018911025129834953
17791,NQO2,-0.0006700598428176186
17792,NR0B1,0.0043870709770061226
17793,NR0B2,0.008756401277218879
17794,NR1D1,-0.0019186042854947019
17795,NR1D2,-0.0011428747450165006
17796,NR1H2,-0.00023766205932482693
17797,NR1H3,-0.005181694647698222
17798,NR1H4,-0.003246736401765914
17799,NR1I2,-0.0023609697447569294
17800,NR1I3,0.00039470286740060786
17801,NR2C1,0.001749032454687255
17802,NR2C2,-0.0007005570721111095
17803,NR2C2AP,0.0011039608067757855
17804,NR2E1,-0.0007157388799405323
17805,NR2E3,-0.005622255903202148
17806,NR2F1,0.00033366731732744
17807,NR2F1-AS1,0.00047663041732350406
17808,NR2F2,0.0013223789406084049
17809,NR2F2-AS1,-0.0010446630167355534
17810,NR2F6,-0.0013314001193268097
17811,NR3C1,0.0025843649508541146
17812,NR3C2,0.00011564103478267355
17813,NR4A1,0.0016917253897809066
17814,NR4A2,0.006037566725383573
17815,NR4A3,0.003500856614081958
17816,NR5A1,-0.00010418359136441973
17817,NR5A2,0.0011502862245781377
17818,NR6A1,-0.001096762607387689
17819,NRADDP,0.009243899329014022
17820,NRAP,0.002475764174369603
17821,NRARP,0.0006804715450306304
17822,NRAS,0.00024690948817970973
17823,NRAV,-0.0008417692598402805
17824,NRBF2,-6.828142026281465e-06
17825,NRBP1,-0.0005872667966714019
17826,NRBP2,-9.708336259332977e-05
17827,NRCAM,0.00046035726806072926
17828,NRDC,-0.0010111874323571071
17829,NRDE2,0.0009046206097931032
17830,NREP,0.0006384353179521654
17831,NREP-AS1,-0.00312188209972691
17832,NRF1,0.0034386580033866185
17833,NRG1,-0.0007976784167845412
17834,NRG1-IT1,-0.002740453566487698
17835,NRG1-IT3,-0.002242167593187558
17836,NRG2,-0.00028561550700837113
17837,NRG3,0.00098693189893301
17838,NRG3-AS1,-0.0006969493629203139
17839,NRG4,-0.0012185511092216617
17840,NRGN,-0.0013536947088905347
17841,NRIP1,0.0007492949631867165
17842,NRIP2,-0.001476256650125078
17843,NRIP3,-0.0031284669891754277
17844,NRIR,-0.0011806819734590359
17845,NRK,0.0034935834487646636
17846,NRL,-0.0004455258278965362
17847,NRM,0.0050827626356169135
17848,NRN1,0.00010240222063448033
17849,NRN1L,0.0010425903620787126
17850,NRON,0.0035537044757989766
17851,NRP1,-0.00024222334910929195
17852,NRP2,0.0010182914975378527
17853,NRROS,-0.0004778420842413216
17854,NRSN1,-0.00029914461338371393
17855,NRSN2,-0.00017886292878222188
17856,NRSN2-AS1,0.0006642750706383063
17857,NRTN,0.008570522377189875
17858,NRXN1,0.00024815155811353163
17859,NRXN2,-0.000804181293636778
17860,NRXN3,-0.0006265401524654803
17861,NSA2,0.0007476505940037535
17862,NSD1,-0.0008484471288796451
17863,NSD2,-0.0009324448320008464
17864,NSD3,0.0005660946494245035
17865,NSDHL,-0.00011567383848691792
17866,NSF,-0.0014212347300838395
17867,NSFL1C,-2.0061802511586833e-05
17868,NSFP1,-0.0019277346956201057
17869,NSG1,-0.0010553675389000717
17870,NSG2,-0.000773295948376652
17871,NSL1,0.00036221187332192165
17872,NSMAF,0.0008979951766508206
17873,NSMCE1,-0.0003885211523079005
17874,NSMCE2,0.0010119238924440244
17875,NSMCE3,-0.0007447624909907831
17876,NSMCE4A,0.0027666245507212087
17877,NSMF,-0.00174754875956734
17878,NSRP1,-0.0023337783549031333
17879,NSUN2,0.005765375804283267
17880,NSUN3,-0.0018950265075185786
17881,NSUN4,-0.0009096080415299401
17882,NSUN5,-0.0005353423923720572
17883,NSUN5P1,0.002069750549044263
17884,NSUN5P2,0.002789347557983158
17885,NSUN6,0.00362850046289979
17886,NSUN7,0.001632641557260197
17887,NT5C,0.0006952168187743103
17888,NT5C1A,0.0014873998290064162
17889,NT5C1B,0.0
17890,NT5C1B-RDH14,0.00013056730278412614
17891,NT5C2,0.0009044490280433698
17892,NT5C3A,0.0018801694361257836
17893,NT5C3B,-0.0024871106055902345
17894,NT5DC1,-0.0014369698385050787
17895,NT5DC2,-0.0019570891428692316
17896,NT5DC3,-0.0013144585830511342
17897,NT5DC4,0.0004619685659411013
17898,NT5E,0.0013856390979212969
17899,NT5M,-0.0004238582033279734
17900,NTAN1,0.0029114284305326588
17901,NTF3,-0.000514052206474115
17902,NTF4,-0.0029059879737674803
17903,NTHL1,-0.0004042327358564533
17904,NTM,-0.0008879016887216019
17905,NTM-AS1,-8.0729865118506e-05
17906,NTM-IT,0.0027374414818629486
17907,NTMT1,-0.0016382344492658627
17908,NTN1,0.0009281017419870711
17909,NTN3,-0.0011305813821078058
17910,NTN4,-0.0006910389721842656
17911,NTN5,-0.0014334201027287777
17912,NTNG1,-0.0013495184628946114
17913,NTNG2,-0.0007941549139280543
17914,NTPCR,-0.00032179736766873896
17915,NTRK1,0.0059435563325689915
17916,NTRK2,-0.0003586068027637631
17917,NTRK3,0.0020954040136963374
17918,NTRK3-AS1,-0.002910851309143179
17919,NTS,0.0005955379723048516
17920,NTSR1,0.002791378163260834
17921,NTSR2,-9.028529000932812e-05
17922,NUAK1,-0.0011398447940435743
17923,NUAK2,0.0017544623697639823
17924,NUB1,2.78919058172855e-05
17925,NUBP1,-0.00020647636756833068
17926,NUBP2,0.0005553516889248277
17927,NUBPL,-0.0005921498131594375
17928,NUCB1,-0.0020784404531482273
17929,NUCB1-AS1,0.0031667524472444326
17930,NUCB2,-0.0014022023344066068
17931,NUCKS1,-0.0006463834425740364
17932,NUDC,-0.001072490612031453
17933,NUDCD1,-3.1554831912671756e-05
17934,NUDCD2,0.0006590556372524007
17935,NUDCD3,-0.0014596650919678007
17936,NUDT1,0.0014152028598557677
17937,NUDT10,0.0009115265905565353
17938,NUDT11,0.0001737955923181557
17939,NUDT12,0.0003982573589194588
17940,NUDT13,-0.0038152891782678357
17941,NUDT14,0.0018687586856082582
17942,NUDT15,-0.000811184394703981
17943,NUDT16,-0.0020013065026918742
17944,NUDT16L1,-0.00030454789369678304
17945,NUDT16P1,0.0017866607102152484
17946,NUDT17,0.0027074816017696674
17947,NUDT18,0.001572861678267816
17948,NUDT19,-0.001013617343167213
17949,NUDT2,-0.0019277429751517322
17950,NUDT21,0.00034573701738202083
17951,NUDT22,0.0004325477304842497
17952,NUDT3,0.0007160257536917602
17953,NUDT4,-0.0018948969617457957
17954,NUDT4B,6.297792055803052e-05
17955,NUDT4P2,6.48253832251771e-05
17956,NUDT5,0.00044885057613592124
17957,NUDT6,-0.0019877639027033717
17958,NUDT7,0.0006155157670695115
17959,NUDT8,0.0020211318741345293
17960,NUDT9,-5.9225359073806146e-05
17961,NUDT9P1,-0.0018038351666271601
17962,NUF2,-0.0011095643411928014
17963,NUFIP1,0.0005247995182436074
17964,NUFIP2,-0.0008703111228034403
17965,NUGGC,0.004331544829152508
17966,NUMA1,0.0010274649087370334
17967,NUMB,-0.00014822806794816232
17968,NUMBL,7.7097158395781e-05
17969,NUP107,0.002175091798673025
17970,NUP133,0.00022376554413213254
17971,NUP153,0.0015794723342932805
17972,NUP155,0.0007227901350401391
17973,NUP160,0.003055929923647436
17974,NUP188,0.0002531630496269649
17975,NUP205,0.0006280760188123818
17976,NUP210,0.0010627566446500007
17977,NUP210L,-0.0003797645281054551
17978,NUP210P1,0.017467174213006025
17979,NUP214,0.001329982789804333
17980,NUP35,0.0034488838865559725
17981,NUP37,0.002971485697179134
17982,NUP43,0.001887349861479154
17983,NUP50,0.00017706569941623867
17984,NUP50-AS1,3.188257016294331e-05
17985,NUP54,0.0022101396721442824
17986,NUP58,0.0002659870108131588
17987,NUP62,-0.0010288418877946333
17988,NUP62CL,0.003235286137313923
17989,NUP85,0.00263848495083054
17990,NUP88,0.0003159344524256135
17991,NUP93,-0.0002708700527920413
17992,NUP98,0.0008350970282571655
17993,NUPL2,-0.0002496103760299954
17994,NUPR1,-2.4722773664179377e-05
17995,NUPR2,0.006589323866687983
17996,NUS1,0.000262262500498216
17997,NUSAP1,-0.0024004450242351783
17998,NUTF2,-0.00047153417493070573
17999,NUTM1,-0.0037377804665617775
18000,NUTM2A,-0.0008477051466748414
18001,NUTM2A-AS1,-0.00019738349596470288
18002,NUTM2B,-0.0023090675462620986
18003,NUTM2B-AS1,0.0007276568905694216
18004,NUTM2D,-0.0014076984304537507
18005,NUTM2E,-0.002019191894617306
18006,NUTM2F,-0.003528990085966611
18007,NUTM2G,-0.0048778932728234395
18008,NVL,9.30406905395274e-05
18009,NWD1,-0.001423855823368904
18010,NWD2,0.0004412036190607734
18011,NXF1,-5.952177382172653e-05
18012,NXF2,0.0007798032210149964
18013,NXF2B,0.0007798032210149964
18014,NXF3,0.0025751535120864745
18015,NXF4,-0.0009036609434815301
18016,NXF5,0.00016843365350727475
18017,NXN,-0.0020877615087648996
18018,NXNL1,0.006009687170952246
18019,NXNL2,0.0023352159033779756
18020,NXPE1,0.0005391303362005878
18021,NXPE2,0.0015698373603065291
18022,NXPE3,-0.0020335394528733118
18023,NXPE4,-0.0012299114447954665
18024,NXPH1,-0.001421530121120441
18025,NXPH2,0.0014960148596248014
18026,NXPH3,0.0016303162853750768
18027,NXPH4,0.002344998984721446
18028,NXT1,0.0002668400690954353
18029,NXT2,0.00028680245191210166
18030,NYAP1,-0.0008151699395194111
18031,NYAP2,0.0007441486084115033
18032,NYNRIN,0.00030014225929798514
18033,NYX,-0.0005336495150227358
18034,OACYLP,0.0002881922480955601
18035,OAF,0.0025883690099305825
18036,OARD1,-0.0003926143776217853
18037,OAS1,0.0029331990226616517
18038,OAS2,0.001080497081799138
18039,OAS3,0.002809148299955291
18040,OASL,0.003395531784026895
18041,OAT,0.0005077551609379187
18042,OAZ1,-0.0008341560570824174
18043,OAZ2,0.0003022358420447093
18044,OAZ3,0.005888148050883298
18045,OBP2A,0.0003210046723178157
18046,OBP2B,-0.0049810174964391215
18047,OBSCN,0.0010751200943264342
18048,OBSCN-AS1,0.0016108459281184123
18049,OBSL1,0.0011808672698269621
18050,OC90,0.0006624192380020807
18051,OCA2,-0.000959847002864419
18052,OCEL1,-0.0026836743243535996
18053,OCIAD1,-0.0002880761061452228
18054,OCIAD1-AS1,0.0014335057661852702
18055,OCIAD2,0.00010314533660015644
18056,OCLM,-0.0016250374912743781
18057,OCLN,-0.0011952751709363042
18058,OCM,0.006449766992798048
18059,OCM2,0.001327250297342515
18060,OCRL,-0.0025529532321184826
18061,OCSTAMP,0.007403500113548231
18062,ODAM,-0.003271022316873897
18063,ODAPH,-3.315915528784227e-05
18064,ODC1,-0.0019228531705158861
18065,ODF1,0.004115865805311685
